customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NumOfInternetService
9647-ERGBE,Female,No,Yes,Yes,long,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,Yes,3
3428-XZMAZ,Male,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,0
1100-DDVRV,Male,No,Yes,No,short,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,36~50,800~2500,No,3
0378-TOVMS,Female,No,No,No,short,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,>66,<800,Yes,2
4355-HBJHH,Male,No,Yes,Yes,long,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,>66,>2500,Yes,4
6728-WYQBC,Male,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),<36,<800,No,0
9058-CBREO,Female,Yes,No,No,short,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50~66,<800,Yes,0
9029-FEGVJ,Female,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,>66,>2500,No,1
7216-KAOID,Male,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),<36,<800,No,0
0318-QUUOB,Male,No,Yes,No,short,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,1
6145-NNPNO,Female,No,No,No,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),36~50,<800,No,0
5520-FVEWJ,Female,No,Yes,Yes,short,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,2
5339-TJFEK,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,4
5572-ZDXHY,Female,No,No,No,long,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,>66,800~2500,Yes,2
2074-GUHPQ,Female,No,No,Yes,short,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),>66,800~2500,No,3
4625-XMOYM,Female,No,Yes,Yes,long,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),<36,800~2500,No,0
5827-MWCZK,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),>66,>2500,No,3
1385-TQOZW,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),<36,<800,No,0
5914-XRFQB,Male,No,Yes,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,6
4329-YPDDQ,Male,No,No,No,short,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),>66,800~2500,No,6
4804-NCPET,Male,No,Yes,Yes,short,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,<800,No,0
3750-CKVKH,Male,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,0
5944-UGLLK,Male,No,No,No,long,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),50~66,>2500,No,4
8063-GBATB,Female,Yes,No,No,long,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,1
7787-BNTZM,Male,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),<36,<800,No,0
2252-ISRNH,Male,No,Yes,Yes,short,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,>66,<800,No,2
9415-TPKRV,Female,No,Yes,Yes,short,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50~66,<800,No,1
5322-TEUJK,Female,No,Yes,Yes,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),>66,>2500,No,6
4547-KQRTM,Female,No,No,No,short,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),>66,800~2500,Yes,1
4877-EVATK,Male,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,Yes,0
1866-DIOQZ,Female,No,Yes,No,long,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),>66,>2500,No,6
8375-KVTHK,Male,No,Yes,No,long,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,>66,>2500,No,4
2697-NQBPF,Male,No,No,No,long,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,4
3709-OIJEA,Male,No,No,No,long,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,>66,800~2500,No,3
7639-SUPCW,Female,No,No,No,long,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),36~50,800~2500,Yes,1
1386-ZIKUV,Male,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,<36,<800,No,0
0599-XNYDO,Female,No,Yes,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),>66,800~2500,No,0
6377-WHAOX,Female,No,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,4
6855-VLGOS,Male,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,<36,800~2500,No,0
8999-XXGNS,Female,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),>66,>2500,No,4
8746-OQQRW,Male,No,No,No,short,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
3181-MIZBN,Male,No,Yes,Yes,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,<36,<800,No,0
0471-ARVMX,Female,Yes,Yes,No,long,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,>66,>2500,No,4
7766-CLTIC,Female,No,No,No,short,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,50~66,<800,No,2
5650-YLIBA,Male,No,No,No,long,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,>66,>2500,No,1
0825-CPPQH,Female,No,Yes,No,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),<36,800~2500,No,0
9084-OAYKL,Male,No,No,No,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,800~2500,No,0
6122-LJADA,Male,No,Yes,Yes,long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),>66,>2500,No,6
2400-XIWIO,Female,No,Yes,No,long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,>66,>2500,No,6
7524-VRLPL,Male,Yes,No,No,long,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),>66,>2500,No,4
1069-XAIEM,Female,Yes,No,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,>66,<800,Yes,1
7569-NMZYQ,Female,No,Yes,Yes,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,6
5201-USSQZ,Female,No,Yes,No,long,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),>66,800~2500,No,2
2105-PHWON,Female,No,Yes,No,long,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),>66,>2500,No,3
1494-EJZDW,Female,No,Yes,Yes,short,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,<800,No,0
4884-TVUQF,Female,Yes,No,No,long,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),>66,>2500,No,4
8003-EWNDZ,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,<36,<800,No,0
1897-RCFUM,Female,No,Yes,Yes,long,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,<36,800~2500,No,0
9256-JTBNZ,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),<36,<800,No,0
4658-HCOHW,Female,No,Yes,Yes,long,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,5
2211-RMNHO,Female,No,Yes,Yes,long,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),>66,>2500,No,5
2432-TFSMK,Male,No,No,No,short,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),>66,800~2500,No,2
3440-JPSCL,Female,No,No,No,short,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,>66,<800,Yes,4
4929-ROART,Male,No,No,No,short,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50~66,800~2500,No,1
1834-ABKHQ,Female,No,Yes,Yes,long,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),50~66,>2500,No,1
1741-WTPON,Male,No,Yes,Yes,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,>66,>2500,No,6
3932-IJWDZ,Male,No,No,No,long,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),>66,>2500,No,4
1240-HCBOH,Female,No,No,No,long,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,<36,800~2500,No,0
3594-KADLU,Male,No,Yes,No,short,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,<36,<800,No,2
8065-BVEPF,Male,Yes,No,No,long,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),>66,>2500,No,4
3796-ENZGF,Male,No,Yes,No,long,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,>66,>2500,No,3
1734-ZMNTZ,Female,No,Yes,Yes,short,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,<800,No,0
2853-CWQFQ,Male,No,No,Yes,short,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,50~66,<800,No,2
0813-TAXXS,Male,No,No,No,long,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,3
2519-TWKFS,Male,No,Yes,Yes,long,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,50~66,800~2500,No,1
2889-FPWRM,Male,No,Yes,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),>66,>2500,Yes,6
0626-QXNGV,Female,No,Yes,No,long,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),<36,800~2500,No,0
6723-CEGQI,Female,No,No,Yes,long,No,No,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,36~50,>2500,No,3
6987-XQSJT,Female,Yes,No,No,long,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,>66,>2500,Yes,1
4732-RRJZC,Male,No,Yes,Yes,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
9499-XPZXM,Female,No,Yes,No,long,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),50~66,>2500,No,3
4338-EYCER,Male,No,Yes,No,long,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),50~66,800~2500,No,1
3007-FDPEA,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),<36,<800,No,0
6350-XFYGW,Male,Yes,No,No,short,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,<800,No,3
4290-BSXUX,Male,No,Yes,No,short,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),>66,<800,Yes,1
8513-OLYGY,Male,No,Yes,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),>66,>2500,No,6
0311-QYWSS,Female,No,No,No,short,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,36~50,<800,No,1
8705-DWKTI,Male,No,No,No,long,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),>66,>2500,No,2
8755-IWJHN,Male,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),>66,>2500,No,3
0325-XBFAC,Male,No,No,No,short,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,<800,Yes,3
4480-QQRHC,Female,Yes,No,No,short,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),>66,<800,No,1
0929-PECLO,Female,Yes,No,No,long,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),>66,>2500,No,2
3680-CTHUH,Male,No,No,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),>66,>2500,No,6
1202-KKGFU,Female,No,Yes,No,short,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50~66,<800,No,2
6112-KTHFQ,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,<36,<800,No,0
1852-XEMDW,Male,No,No,No,long,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,50~66,800~2500,No,3
2462-XIIJB,Male,No,No,No,short,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,2
4760-XOHVN,Female,No,Yes,Yes,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,Yes,0
1820-DJFPH,Female,No,Yes,Yes,long,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),<36,800~2500,No,0
9426-SXNHE,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),<36,<800,No,0
9068-FHQHD,Female,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),<36,<800,No,0
1269-FOYWN,Male,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),<36,800~2500,No,0
9470-YFUYI,Male,Yes,Yes,No,long,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),>66,>2500,No,4
7817-BOQPW,Female,No,No,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,0
7402-EYFXX,Male,Yes,No,No,long,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,No,2
1853-UDXBW,Male,No,Yes,Yes,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,0
9895-VFOXH,Female,No,No,No,short,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,No,0
5458-CQJTA,Male,No,Yes,Yes,long,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,Yes,4
1230-QAJDW,Male,No,No,No,short,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,50~66,<800,No,2
5701-ZIKJE,Male,No,No,No,short,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50~66,<800,No,1
5219-YIPTK,Female,No,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,Yes,4
5032-MIYKT,Female,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,>66,<800,No,0
7396-VJUZB,Male,No,Yes,Yes,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,36~50,<800,No,0
9717-QEBGU,Male,No,No,No,short,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,No,0
5172-RKOCB,Male,No,Yes,No,long,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),>66,>2500,No,5
6509-TSGWN,Female,No,Yes,Yes,long,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,800~2500,No,0
3540-RZJYU,Female,No,No,No,short,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,>66,800~2500,Yes,2
3178-CIFOT,Female,No,No,No,long,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),<36,<800,No,0
2091-MJTFX,Female,No,Yes,Yes,long,No,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),50~66,800~2500,Yes,3
4530-NDRKU,Female,No,Yes,Yes,long,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,<36,<800,No,0
5985-TBABQ,Female,No,No,No,long,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,>66,800~2500,No,3
9800-ONTFE,Female,No,Yes,Yes,long,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),>66,800~2500,No,0
6743-HHQPF,Male,No,Yes,No,long,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),<36,800~2500,No,0
8455-HIRAQ,Female,No,No,No,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,36~50,<800,No,0
6616-AALSR,Female,No,Yes,Yes,long,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),>66,>2500,No,4
0883-EIBTI,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,<36,<800,Yes,0
9415-ZNBSX,Female,No,Yes,Yes,long,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,6
4018-KJYUY,Male,No,No,Yes,long,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),<36,<800,No,0
0722-TROQR,Female,Yes,No,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,Yes,0
7571-YXDAD,Female,No,No,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),>66,<800,Yes,0
3884-UEBXB,Female,No,Yes,Yes,long,No,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),36~50,800~2500,No,2
8780-RSYYU,Female,No,No,No,long,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),<36,<800,No,0
5537-UXXVS,Female,No,Yes,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),<36,<800,No,0
1791-PQHBB,Female,No,No,Yes,short,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),50~66,<800,No,2
8701-DGLVH,Male,No,No,No,long,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,<36,800~2500,No,0
8741-LQOBK,Female,No,Yes,Yes,long,No,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),<36,800~2500,No,2
3393-FMZPV,Female,No,No,No,long,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,3
8082-GHXOP,Male,No,No,Yes,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,36~50,<800,No,0
6402-ZFPPI,Female,Yes,No,No,long,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,>66,>2500,Yes,4
0980-FEXWF,Male,No,Yes,Yes,long,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,50~66,800~2500,No,1
7486-KSRVI,Male,No,No,No,long,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,>66,>2500,Yes,3
3011-WQKSZ,Male,No,No,Yes,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,<36,<800,No,0
8443-WVPSS,Male,No,Yes,No,short,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,4
3006-XIMLN,Female,No,No,Yes,short,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),>66,<800,Yes,2
8218-FFJDS,Female,No,Yes,No,long,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,5
1986-PHGZF,Male,Yes,No,No,short,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50~66,800~2500,No,2
9965-YOKZB,Male,Yes,No,No,short,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,>66,<800,Yes,1
0504-HHAPI,Female,Yes,No,No,long,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),>66,800~2500,Yes,2
9360-OMDZZ,Male,No,No,No,long,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,No,2
6305-YLBMM,Male,No,No,No,long,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),>66,>2500,Yes,5
0345-XMMUG,Female,No,Yes,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),>66,>2500,No,5
8024-XNAFQ,Female,Yes,No,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,No,5
3647-GMGDH,Male,No,Yes,No,long,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),>66,800~2500,Yes,3
2988-GBIVW,Female,Yes,Yes,No,long,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,2
2832-SCUCO,Female,No,No,No,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,<36,<800,No,0
7036-ZZKBD,Male,No,Yes,No,long,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),>66,800~2500,No,3
3791-LGQCY,Female,Yes,Yes,No,long,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),>66,>2500,Yes,3
0265-PSUAE,Female,No,Yes,Yes,short,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),>66,800~2500,No,4
0463-TXOAK,Male,No,No,Yes,long,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),<36,800~2500,No,0
0594-UFTUL,Male,No,Yes,Yes,short,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,<36,<800,No,0
9509-MPYOD,Female,No,No,No,long,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,<36,<800,No,0
9128-CPXKI,Female,No,No,No,long,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,>66,>2500,No,3
0129-KPTWJ,Male,No,Yes,No,long,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,3
8166-ZZTFS,Female,Yes,Yes,No,long,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),>66,>2500,Yes,4
5855-EIBDE,Female,No,Yes,No,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),>66,>2500,No,5
5365-LLFYV,Female,No,No,No,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,36~50,<800,No,0
5956-YHHRX,Male,Yes,No,No,long,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,>66,800~2500,No,4
6008-NAIXK,Male,Yes,No,No,long,No,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,50~66,>2500,No,4
2956-GGUCQ,Male,Yes,Yes,No,long,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,>66,800~2500,Yes,1
1928-BXYIV,Male,No,No,No,short,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,50~66,<800,No,2
5760-FXFVO,Male,No,No,No,short,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,>66,<800,No,2
6595-COKXZ,Female,No,No,No,short,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,36~50,<800,Yes,0
0961-ZWLVI,Male,No,No,Yes,long,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),>66,>2500,No,5
5181-OABFK,Female,No,Yes,Yes,long,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),50~66,>2500,No,3
4007-NHVHI,Female,Yes,No,No,long,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,>66,>2500,No,3
7816-VGHTO,Female,No,Yes,Yes,short,No,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,36~50,<800,No,3
5871-DGTXZ,Male,No,No,No,long,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,<36,<800,No,0
